mad,160
madam,133
made,192
madhya,150
madison,124
mag,141
magazine,131
magic,150
magical,132
mai,183
mail,165
main,205
maine,199
mainly,137
mainstream,124
maintain,134
maintenance,127
major,159
majority,151
make,203
makes,185
makeup,138
making,180
Mal,129
malagasy,150
male,158
males,124
mall,141
malum,131
mam,148
mama,154
Man,192
manage,141
managed,145
management,140
manager,150
managers,124
mandatory,124
mane,157
Mani,132
Manipur,150
Mann,144
manner,127
mano,133
manual,125
many,191
map,139
maple,123
maps,125
mar,160
mara,159
marathon,127
March,146
mare,152
mari,157
marijuana,130
mario,136
mark,169
market,154
marketing,142
marks,133
marne,146
marriage,153
married,164
marry,140
mars,136
marta,127
martin,128
martinique,150
mary,131
mask,131
mass,147
massage,130
massive,150
Mast,163
Master,141
masters,124
mat,170
match,148
matches,123
mate,146
material,141
materials,124
math,150
maths,127
matlab,142
matt,134
matter,172
matters,141
mature,128
Mauritania,150
max,140
May,187
maybe,185
mayn't,150
mayo,128
me,230
meal,145
meals,130
mean,187
meaning,151
meaningful,124
means,173
meant,163
measure,130
meat,153
mechanics,124
media,163
medical,152
medication,132
medicine,138
medium,129
meds,132
meet,168
meeting,159
meetings,127
mein,196
mela,125
melt,123
member,147
members,148
meme,132
memories,145
memory,148
men,177
men's,133
mental,155
mentality,123
mentally,139
mention,159
mentioned,153
mentions,125
menu,140
mere,204
merely,124
merry,127
mess,150
message,182
messages,138
messed,135
messing,123
met,168
metal,149
method,136
methods,124
metro,130
mexican,139
Mexico,139
miami,137
mic,124
Michael,142
michigan,129
microwave,127
mid,141
middle,169
midnight,135
might,182
mike,138
mil,163
mila,149
mild,124
mile,151
miles,149
military,155
milk,154
mill,123
miller,123
million,153
millions,140
milne,143
milwaukee,129
min,165
mind,177
minds,135
mindset,124
mine,170
mini,135
minimum,142
minor,138
minority,130
mins,133
mint,132
minute,156
minutes,170
mirror,138
miserable,133
miss,176
missed,157
missing,155
mission,136
mistake,148
mistakes,139
mix,148
mixed,141
Mizoram,150
mob,131
mobile,155
mod,131
mode,137
model,146
models,129
moderators,185
modern,149
Modi,127
mods,171
moi,123
mom,185
mom's,138
moment,166
moments,144
mommy,125
moms,137
mon,130
money,185
monitor,123
monkey,128
monster,142
monsters,126
month,169
month's,125
monthly,125
months,171
mood,156
moon,147
moral,133
More,209
morning,182
mornings,132
mortgage,123
mossi,150
most,197
mostly,163
mote,139
mother,168
mother's,135
mothers,141
motion,129
motivation,133
moto,125
motorcycle,125
mountain,138
mountains,126
mouse,130
mouth,157
move,172
moved,161
movement,138
moves,137
movie,187
movies,169
moving,159
mr,147
ms,126
msg,170
mt,126
much,203
mud,131
multiple,155
Mum,143
Mumbai,127
mummy,170
murder,147
murdered,130
muscle,130
muscles,124
museum,134
music,177
musical,131
Muslim,132
muslims,125
must,181
mutual,127
my,234
myself,183
mystery,127
myth,125
nae,127
Nagaland,150
naha,138
nail,131
nails,132
naked,145
nam,146
Name,183
named,150
names,148
nap,136
nasty,139
nation,139
nation's,124
national,152
nations,126
native,138
natural,149
naturally,136
nature,147
navy,131
nay,128
near,165
nearby,131
nearly,154
neat,130
necessarily,144
necessary,144
neck,144
nee,148
need,197
needed,164
needing,141
needless,127
needs,170
negative,147
neighbor,134
neighborhood,141
neighbors,135
neither,147
nephew,123
nerd,126
nervous,138
net,152
netflix,143
network,147
never,201
new,199
newest,123
news,167
next,188
ney,141
nice,187
nicely,126
nicer,124
niche,165
nick,130
night,190
night's,128
nightmare,133
nightmares,126
nights,145
nine,129
ninja,125
nit,130
no,210
nobody,163
noise,143
noises,125
non,147
none,155
nonsense,129
noon,130
nope,133
nor,144
norm,126
normal,165
normally,144
north,153
northern,132
nose,147
Not,225
note,165
notes,139
nothing,184
notice,164
noticed,153
novel,129
now,205
nowadays,131
nowhere,142
nuclear,141
nude,131
number,173
numbers,150
numerous,124
nurse,133
nut,123
nuts,141
obama,148
object,130
objects,125
obnoxious,123
obsessed,133
obvious,150
obviously,160
occasion,125
occasional,125
occasionally,139
ocean,137
odd,146
oddly,124
odds,130
of,242
off,199
offended,134
offense,128
offensive,131
offer,152
offered,139
offering,129
offers,129
office,170
officer,137
officers,125
official,142
officially,137
offline,125
often,171
oh,185
ohio,133
oil,150
ok,168
oka,130
okay,169
old,189
older,163
oldest,126
olds,130
on,228
once,187
One,217
one's,134
ones,171
onion,123
online,171
only,204
onto,151
ooh,123
op,151
open,175
opened,145
opening,151
openly,123
opens,129
operation,126
opinion,161
opinions,141
opportunities,133
opportunity,146
opposed,131
opposite,151
option,150
options,143
Or,225
oral,123
orange,144
order,167
ordered,138
ordering,124
orders,131
organic,124
organisers,127
organization,128
original,160
originally,134
oriya,150
other,201
other's,123
others,172
otherwise,158
oughtn't,150
our,200
ours,129
ourselves,139
out,217
outcome,127
outside,170
oven,128
over,198
overall,141
overly,128
overnight,123
overweight,123
owe,127
own,185
owned,136
owner,140
owners,133
oxygen,123
pa,146
pace,126
pack,148
package,131
packed,131
packing,123
pad,145
page,157
pages,132
paid,161
pain,167
painful,138
paint,140
painting,130
pair,156
paisa,131
Pal,135
pan,160
panel,129
panic,137
pants,154
Papa,167
paper,166
papers,132
par,197
paranoid,125
pare,131
parent,168
parents,179
park,160
parking,146
parks,126
part,184
part-time,127
participate,124
particular,153
particularly,144
parties,147
partner,148
partners,129
parts,153
party,177
pas,154
pass,174
passed,155
passes,128
passing,142
passion,134
passionate,123
password,136
past,170
pasta,127
pat,130
path,141
pathetic,126
patience,125
patient,137
patients,131
pattern,125
Paul,140
pay,176
paycheck,123
paying,156
payment,133
pays,133
peace,146
peanut,134
pee,152
peeps,123
peg,123
Pen,136
pencil,124
penny,123
people,214
people's,136
peoples,131
pepper,132
per,180
percent,128
percentage,127
perception,124
perfect,166
perfectly,150
perform,132
performance,142
performed,184
performing,128
perhaps,148
period,153
periods,131
permanent,128
permission,128
permitted,151
Person,189
person's,127
personal,167
personality,144
personally,154
perspective,144
pet,156
peter,131
pets,128
petty,124
phase,130
philly,127
philosophy,126
phone,181
phones,145
photo,165
photos,149
phrase,138
physical,151
physically,142
physics,136
pi,139
piano,127
pic,176
pick,167
picked,150
picking,141
picks,128
pics,154
picture,161
pictures,156
pie,134
piece,158
pieces,142
pig,129
pile,131
pill,127
pillow,128
pills,132
pilot,130
pin,130
pine,134
pink,142
pipe,125
pisses,123
pit,130
pitch,132
pizza,158
place,181
placed,129
places,161
plain,135
plan,166
plane,145
planes,123
planet,148
planned,139
planning,148
plans,148
plant,137
plants,130
plastic,144
plate,139
plates,123
platform,129
play,182
played,167
player,151
players,150
playing,175
playoffs,124
plays,143
pleasant,126
please,195
pleasure,142
plenty,153
plot,149
pls,149
plug,126
plus,159
pm,146
pocket,142
pockets,126
podcast,126
poi,123
point,185
pointed,136
pointing,133
pointless,130
points,153
poison,125
pokemon,138
pole,128
police,162
policies,133
policy,144
polish,123
polite,134
political,152
politician,127
politicians,135
politics,146
polls,160
polynesia,150
poo,127
pool,146
poor,163
poorly,131
pop,149
popcorn,127
popped,125
pops,124
popular,154
population,147
pore,141
pork,128
portion,131
portland,129
position,153
positions,130
positive,151
possibility,132
possible,167
possibly,150
post,198
posted,163
poster,127
posting,149
posts,168
pot,144
potato,133
potatoes,130
potential,146
potentially,129
potter,135
pound,127
pounds,129
pour,126
poverty,127
powder,126
power,168
powerful,143
powers,134
practical,130
practically,131
practice,152
praise,125
prank,128
pray,135
prayer,123
praying,124
prefer,152
preferred,123
pregnancy,131
pregnant,149
premise,124
prepare,136
prepared,138
preparing,125
presence,130
present,148
presentation,133
presented,123
presents,127
president,159
presidential,137
press,145
pressure,146
pretend,144
pretending,132
pretty,194
prevent,140
previous,144
previously,126
price,157
prices,138
pride,131
primary,137
prime,138
Prince,133
princess,130
principal,131
print,137
prior,135
prison,144
privacy,128
private,152
privatisation,125
privilege,123
prize,127
pro,144
prob,129
probably,188
problem,178
problems,162
proceeded,132
process,155
produce,135
produced,124
product,148
production,138
productive,133
products,144
professional,146
professor,135
profile,145
profit,132
program,152
programming,129
programs,135
progress,136
prohibited,160
project,154
projects,136
prom,130
promise,145
promised,123
promote,125
pronounce,126
pronounced,129
pronouns,134
proof,144
proper,161
properly,144
property,140
protect,139
protection,132
protein,124
proud,154
prove,146
proven,133
provide,164
provided,130
providing,124
pub,128
public,166
pull,156
pulled,152
pulling,139
pulls,126
pump,125
pumped,125
pumpkin,124
pun,126
Punch,140
punched,124
punishment,130
punjabi,125
punk,125
puppy,129
purchase,138
pure,158
purely,124
Puri,163
purple,131
purpose,148
purposes,124
pursue,123
push,148
pushed,135
pushing,137
put,187
puts,141
putting,157
qualified,125
quality,155
quarter,132
quechua,150
queen,138
queries,160
quest,126
question,193
questions,193
quick,154
quickly,155
quiet,146
quit,153
quite,170
quote,147
quotes,128
rabbit,123
race,155
races,124
racing,127
racism,139
racist,151
radio,151
rag,126
rage,133
rah,148
rain,151
raining,127
raise,144
raised,144
raising,130
Raj,144
Raja,144
Ram,149
Ran,157
random,160
randomly,136
Rang,148
range,144
Rani,136
rant,124
rap,132
rape,151
raped,135
rare,144
rarely,142
rat,153
rate,152
rates,134
rather,170
rational,124
Ravi,132
raw,136
Ray,130
Re,153
reach,150
reached,139
reaching,125
react,132
reaction,143
read,188
reading,168
reads,125
ready,172
real,185
realise,134
realised,130
realistic,130
reality,155
realize,165
realized,160
realizing,134
really,206
reason,180
reasonable,141
reasoning,128
reasons,169
recall,138
receive,140
received,143
receiving,125
recent,145
recently,160
reception,129
recipe,130
recognize,136
recommend,150
recommended,124
record,153
recorded,126
recording,133
records,131
recovery,125
red,168
reduce,128
refer,131
reference,145
referred,124
referring,138
refuse,141
refused,136
regarding,144
regardless,145
regards,127
region,125
register,133
registered,123
regret,145
regular,153
regularly,140
relate,132
related,159
relation,126
relationship,167
relationships,147
relative,131
relatively,137
relatives,124
relax,133
relaxing,126
release,147
released,142
relevant,159
relief,128
religion,151
religious,149
rely,126
remain,133
remaining,124
remains,125
remake,124
remember,182
remembered,135
remembering,125
remind,137
reminded,131
reminder,125
reminds,143
remote,128
remotely,124
remove,150
removed,189
rent,145
rep,127
repair,128
repeat,140
repeatedly,127
replace,138
replaced,133
replacement,123
replied,136
replies,155
reply,161
report,160
reported,128
reporting,125
reports,129
represent,125
republic,135
republican,137
republicans,130
request,161
require,141
required,145
requirement,123
requires,136
rescue,123
research,153
researched,159
resort,123
resources,138
respect,157
respond,142
responded,131
responding,125
response,155
responses,129
responsibility,137
responsible,141
rest,171
restaurant,153
restaurants,135
resubmit,160
result,152
results,146
resume,132
retail,137
retarded,133
retirement,123
return,152
returned,128
returns,133
revenge,126
reverse,129
review,157
reviews,127
revolution,126
reward,124
rey,125
rha,176
rice,144
rich,153
rick,135
rid,142
ride,156
ridiculous,151
ridiculously,125
riding,139
rifle,128
right,197
rights,150
ring,149
rings,132
rip,141
ripped,129
rise,136
rising,123
risk,149
river,138
rm,123
road,165
roads,131
rob,127
Robert,128
Robin,127
robot,130
rock,160
rocket,128
rocking,123
rocks,135
rok,131
role,147
roles,126
roll,151
rolled,130
rolling,136
rolls,131
roman,125
romance,131
romantic,138
romney,126
Ron,128
rone,133
roof,136
room,180
roommate,142
roommates,126
rooms,134
root,131
rose,135
roti,131
rough,142
roughly,127
round,151
route,133
routine,129
row,139
royal,125
roz,139
rub,126
rubber,124
rude,145
ruin,139
ruined,141
ruining,123
rule,153
rules,173
rum,128
run,174
running,166
runs,143
rural,132
rush,139
ryan,134
saadi,127
sacrifice,124
sad,168
sadi,140
sadly,133
Safe,160
safely,124
safer,123
safety,145
Said,196
sake,142
salad,136
salary,135
sale,151
sales,146
salt,141
Sam,143
Same,196
sample,126
Samsung,131
san,151
sand,134
sanders,125
sandwich,144
sandwiches,126
sang,133
santa,136
sara,157
sarah,124
sarcastic,124
saree,142
sari,156
Sat,158
satisfying,125
sauce,143
sausage,124
save,163
saved,145
saving,141
savings,130
saw,179
say,200
saying,181
says,175
scale,139
scar,124
scare,137
scared,156
scares,131
scary,154
scenario,134
scene,161
scenes,139
schedule,142
scheme,123
school,194
school's,123
schools,148
science,156
scientific,132
scientists,124
scope,159
score,141
scott,129
scratch,130
scream,137
screamed,124
screaming,145
screen,153
screw,137
screwed,132
script,127
sea,142
search,150
searching,130
season,171
seasons,143
seat,149
seats,133
seattle,136
sec,129
second,174
seconds,150
secret,151
secretly,123
secrets,123
section,139
secure,124
security,150
see,202
seeing,168
seek,133
seeking,127
seem,168
seemed,153
seems,173
seen,180
sees,137
select,127
selection,126
self,162
selfish,134
sell,157
selling,145
sells,123
semester,137
send,174
sending,143
senior,146
sense,171
sensitive,130
sent,159
sentence,146
separate,141
sequel,124
serial,131
series,163
serious,164
seriously,164
serve,139
served,135
server,138
servers,124
service,161
services,142
serving,131
session,142
sessions,125
set,173
sets,134
setting,146
settle,130
seven,136
several,161
severe,134
sexist,124
sexual,153
sexually,134
sexy,155
sf,125
shadow,131
shake,138
shaking,126
shall,141
Sham,142
shame,145
shape,142
shaped,124
share,163
shared,138
sharing,149
shark,124
sharp,129
shave,128
she,208
she'd,140
she'll,134
she's,174
sheet,129
sheets,126
shelf,125
shell,126
shelter,125
Shi,145
shift,146
shine,124
ship,145
shipping,124
ships,125
shirt,154
shirts,135
shitty,161
shock,136
shocked,136
shoe,132
shoes,152
shoot,155
shooting,148
shop,158
shopping,148
shops,126
short,165
shorter,125
shortly,131
shorts,135
shot,165
shotgun,123
shots,141
should,194
should've,130
shoulder,138
shoulders,126
shouldn't,159
shout,144
show,188
showed,150
shower,153
showing,150
shown,135
shows,163
shut,155
shy,133
siblings,131
sick,161
side,175
sidebar,136
sides,142
sight,134
sign,159
signal,132
signed,139
significant,137
significantly,128
signing,126
signs,140
silence,137
silent,139
silly,145
silver,131
sim,129
similar,163
simple,159
simply,161
sin,126
since,184
Sindhi,150
Sing,145
singer,131
Singh,140
singing,144
single,178
sinhalese,150
sink,134
sir,173
sir's,150
sis,143
sister,166
sister's,123
sisters,135
sit,161
site,156
sites,136
sits,124
sitting,162
situation,168
situations,142
six,149
size,155
sized,129
skill,137
skills,148
skin,155
skinny,131
skip,135
sky,144
skype,125
slap,128
slave,124
slavery,125
slaves,123
sleep,174
sleeping,152
sleepy,125
slept,139
slice,125
slide,130
slight,125
slightly,149
slip,129
slow,156
slowly,149
small,175
smaller,143
smart,159
smarter,127
smash,129
smell,155
smells,136
smile,155
smiling,129
smith,133
smoke,156
smoked,135
smoking,154
smooth,127
sms,132
snack,123
snacks,123
snake,129
snap,130
sneak,125
snow,147
so,222
soap,133
sob,130
sober,131
soccer,136
social,170
socially,134
society,156
socks,138
soda,137
soft,140
software,140
solar,127
sold,149
soldiers,128
solid,148
solo,131
solution,141
solve,138
solved,125
some,209
somebody,154
someday,130
somehow,155
someone,196
someone's,128
something,199
sometime,136
sometimes,177
somewhat,142
somewhere,158
Son,163
song,177
songs,158
sons,125
sony,123
soon,173
sooner,130
sore,126
sorry,180
sort,167
sorts,133
soul,145
souls,133
sound,168
sounded,134
sounding,123
sounds,176
soundtrack,130
soup,138
sour,124
source,148
sources,135
south,158
southern,137
soya,127
space,162
spaghetti,123
spam,129
spare,129
speak,161
speaker,131
speakers,126
speaking,153
speaks,127
special,164
specials,123
species,137
specific,160
specifically,148
spectrum,124
speech,145
speed,153
spell,137
spelled,124
spelling,131
spend,164
spending,148
spent,162
spice,123
spicy,123
spider,128
spiders,125
spin,127
spirit,137
spit,125
split,140
spoke,135
spoken,130
sport,135
sports,152
spot,153
spots,128
spray,132
spread,144
spreading,123
spring,148
squad,124
square,137
st,145
stabbed,132
stable,127
stadium,125
staff,146
stage,147
stairs,138
stall,123
stand,164
standard,146
standards,136
standing,153
stands,136
star,161
starbucks,133
stare,132
staring,138
stars,142
start,184
started,182
starting,161
starts,159
state,171
stated,130
statement,144
statements,123
states,158
station,151
stations,123
statistics,125
stats,124
status,148
stay,172
stayed,144
staying,145
stays,128
steak,136
steal,141
stealing,133
steam,131
steel,132
step,156
Stephen,125
stepped,125
steps,137
steve,137
stick,155
sticker,124
stickers,123
sticking,128
sticks,132
still,201
stock,141
stole,137
stolen,131
stomach,143
stone,138
stood,138
stop,183
stopped,162
stopping,135
stops,137
storage,128
store,169
stores,142
stories,159
storm,138
story,181
straight,164
strange,150
stranger,142
strangers,138
strategy,131
stream,131
street,161
streets,133
strength,136
stress,145
stressed,129
stressful,126
stretch,131
strict,126
strike,132
string,126
strip,131
strong,158
stronger,134
strongly,126
structure,127
struggle,138
struggling,131
stuck,159
student,159
students,161
studied,124
studies,138
studio,141
study,156
studying,140
stuff,182
stuffed,124
stupid,172
stupidity,124
style,154
sub,152
subject,145
submission,155
submit,131
subtle,124
subway,131
succeed,125
success,150
successful,146
successfully,123
such,180
suck,154
sucked,139
sucking,124
sucks,157
sudden,136
suddenly,150
sue,126
suffer,135
suffering,134
Sugar,148
suggest,141
suggested,128
suggestion,125
suggestions,133
suicidal,124
suicide,148
suit,143
suits,124
sum,132
summer,164
sun,166
Sunder,125
Sunny,141
sunshine,126
super,176
superb,124
superior,129
superman,123
supplies,123
supply,132
support,169
supported,124
supporters,132
supporting,136
supports,123
suppose,146
supposed,162
supposedly,126
supreme,127
sure,192
surely,133
surface,131
surgery,143
Suriname,150
surprise,144
surprised,154
surprising,125
surprisingly,128
surrounded,127
surrounding,123
survival,128
survive,141
survived,127
sushi,128
suspect,130
suspended,126
Swaziland,150
swear,147
sweat,133
sweet,166
swim,130
swimming,130
swing,133
switch,144
switched,130
sword,129
symptoms,127
syrup,131
system,167
systems,138
t-shirts,133
ta,167
tab,170
table,160
tables,126
taco,134
tacos,125
tag,166
tai,144
tail,126
Tajikistan,150
take,195
taken,160
takes,165
taking,183
tale,127
talent,138
talented,131
talk,182
talked,152
talking,180
talks,140
tall,142
tame,136
tan,144
tank,138
tap,136
tape,139
tar,157
Tara,139
tare,124
target,158
task,128
taste,156
tastes,141
tasty,128
tattoo,134
tattoos,125
taught,151
tax,152
taxes,146
taxi,124
taylor,129
tea,153
teach,152
teacher,167
teachers,151
teaching,145
team,169
teams,138
tear,134
tears,141
tech,149
technical,128
technically,142
technology,147
ted,126
teen,150
teenage,133
teenager,139
teenagers,131
teens,134
teeth,149
tel,139
television,130
tell,188
telling,164
tells,150
temperature,129
temple,126
ten,151
tend,152
tends,125
tension,140
teri,165
term,155
terms,149
terrible,161
terribly,123
terrified,136
terrifying,138
terror,130
terrorism,126
terrorist,131
terrorists,123
test,159
tested,125
testing,133
tests,135
texas,149
text,179
texted,124
texting,137
texts,131
than,202
thank,191
thankful,132
thankfully,128
thanks,193
thanksgiving,134
that,237
that'd,125
that'll,126
that's,201
the,255
theater,141
theatre,131
their,205
theirs,126
them,209
theme,142
themselves,165
then,205
theories,126
theory,152
therapist,131
therapy,138
there,212
there's,161
therefore,138
these,189
they,220
they'd,150
they'll,152
they're,185
they've,150
thick,133
thin,135
thing,196
things,196
think,208
thinking,175
thinks,155
third,156
this,227
this'd,125
tho,165
thomas,125
those,193
though,189
thought,189
thoughts,152
thousand,137
thousands,143
thread,161
threads,137
threat,135
threatened,126
threatening,124
three,171
threw,146
throat,135
thrones,126
through,188
throughout,143
throw,158
throwing,144
thrown,136
throws,125
Thru,136
thumb,127
thunder,126
thus,139
ticket,150
tickets,151
tie,139
tied,134
ties,123
tiger,127
tight,139
til,146
till,157
tim,136
time,212
timeline,126
times,182
timing,126
tin,127
tiny,149
tip,152
tips,142
tire,125
tired,158
title,181
titles,163
to,251
toast,130
tobago,150
today,189
today's,146
toe,128
together,174
toilet,153
told,184
tom,143
tomato,125
tomorrow,172
tomorrow's,131
ton,150
tone,136
tongue,136
tonight,177
tonight's,128
tons,144
Tony,129
too,202
took,178
Tool,140
tools,136
tooth,126
top,177
topic,154
topics,127
torture,130
toss,124
total,155
totally,168
touch,156
touched,131
touching,132
tough,150
tour,146
tournament,125
toward,134
towards,156
towel,126
tower,128
town,165
toxic,127
toy,137
toys,134
track,150
tracks,130
trade,145
tradition,124
traditional,131
traffic,151
trail,129
trailer,137
train,158
trained,132
training,152
trans,129
transfer,132
transition,123
trap,127
trapped,125
trash,145
travel,153
traveling,133
treat,152
treated,143
treating,130
treatment,140
treats,125
tree,149
trees,138
trek,128
trend,132
trending,124
trial,131
trick,140
tried,174
tries,139
trigger,133
trip,159
triple,123
trips,128
Tripura,150
troll,129
trouble,154
truck,150
trucks,126
true,177
truly,155
trump,172
trust,161
truth,154
try,189
trying,185
tub,124
tube,131
Tula,144
tum,188
tune,158
tuned,134
Turkey,133
turkmen,150
turn,170
turned,166
turning,145
turns,158
tut,126
tv,168
tweet,162
tweeted,127
tweeting,139
tweets,150
twenty,128
twice,154
twin,129
twins,124
twist,133
twitter,170
two,191
type,166
types,144
typical,136
typically,138
typing,132
ugh,133
ugly,146
uh,132
ultimate,130
ultimately,130
um,130
un,155
unable,135
uncle,149
uncomfortable,144
under,172
understand,177
understanding,147
understood,140
underwear,131
unexpected,123
unfortunately,144
unhealthy,123
uni,130
uniform,126
union,134
unique,141
unit,133
united,143
universal,129
universe,151
university,152
Unknown,128
unless,167
unlike,131
unlikely,126
unlimited,126
unnecessary,148
until,184
unusual,123
up,216
upcoming,129
update,145
updated,126
updates,134
upgrade,125
upload,128
upon,150
upper,135
ups,133
upset,149
upstairs,126
urban,127
us,203
use,201
Used,187
useful,143
useless,138
user,138
username,145
users,135
uses,166
using,172
usual,139
usually,174
uyghur,150
uzbek,150
vacation,144
vale,125
valid,135
valley,128
valuable,130
value,152
values,129
vampire,124
van,136
vanilla,126
var,129
variety,132
various,143
vast,133
vat,138
vegan,134
vegas,143
vehicle,136
version,157
versions,124
very,199
via,145
vice,129
victim,136
victims,131
victory,127
video,178
videos,156
view,153
views,138
village,130
villain,124
violate,151
violated,152
violates,137
violence,142
violent,136
virgin,130
virginia,127
visible,124
vision,134
visit,157
visited,132
visiting,137
visual,124
vodka,132
voice,161
voices,127
volume,131
volunteer,128
vomit,125
vote,165
voted,137
voters,127
votes,134
voting,150
vs,154
wage,139
wah,147
wait,181
waited,133
waiting,165
wake,156
waking,139
wale,155
Wali,161
walk,169
walked,156
walking,164
walks,141
wall,158
wallet,132
walls,136
walmart,134
wanna,167
want,202
wanted,179
wanting,147
wants,167
war,167
warm,148
warming,125
warning,138
wars,149
was,231
wash,144
washing,130
washington,137
wasn't,182
waste,152
wasted,136
wasting,130
watch,181
watched,165
watches,124
watching,177
water,175
wave,132
way,201
ways,158
we,217
we'd,149
we'll,159
we're,178
we've,155
weak,140
wealth,130
wealthy,127
weapon,137
weapons,141
wear,163
wearing,160
wears,125
weather,154
web,143
website,152
websites,126
wedding,160
weddings,124
weed,152
week,183
week's,135
weekend,171
weekends,130
weekly,127
weeks,166
weight,156
weird,173
welcome,166
well,197
went,188
were,204
weren't,158
west,151
western,138
wet,143
what,216
what'd,150
what'm,150
what's,175
whatever,170
whats,137
whatsapp,142
whatsoever,125
wheel,134
when,216
whenever,156
where,197
where'er,150
where'll,150
where's,126
whereas,126
wherever,127
whether,159
which,195
while,192
whilst,131
whiskey,128
white,174
who,209
who's,158
whoever,137
whole,180
whom,135
whose,143
why,199
why'll,150
why've,150
wide,139
wife,172
wikipedia,129
wild,145
will,210
williams,126
willing,150
win,168
wind,142
window,154
windows,146
wine,151
wing,129
wings,134
winner,137
winning,143
wins,142
winter,148
wipe,134
wire,126
wisconsin,129
wisdom,129
wise,137
wish,177
wishes,137
wishing,134
wit,137
witch,129
with,227
within,172
without,188
wizard,127
wo,196
woke,152
wolf,125
woman,173
woman's,124
women,179
women's,140
won,155
won't,175
wonder,161
wondered,128
wonderful,154
wondering,147
wood,137
woods,139
word,172
wording,136
words,168
wore,136
work,199
worked,171
worker,131
workers,138
working,178
workout,136
works,168
world,187
world's,136
worlds,127
worn,124
worried,144
worries,131
worry,158
worrying,127
worse,167
worst,167
worth,169
worthy,124
would,213
would've,142
wouldn't,179
wound,127
wow,158
wrap,134
wrapped,130
wreck,124
wrist,124
write,169
writer,130
writers,132
writing,160
written,152
wrong,180
wrote,150
xbox,131
xhosa,150
y'all,142
ya,173
yah,135
yahoo,128
yard,140
yay,130
ye,178
yea,150
yeah,180
year,193
year's,140
years,194
yell,134
yelled,132
yelling,138
yellow,138
yen,131
yep,127
yes,179
yesterday,156
yesterday's,125
yet,176
yo,146
yoga,130
york,146
yoruba,150
you,241
you'd,162
you'll,169
you're,201
you've,170
young,168
younger,154
your,222
yours,150
yourself,175
youth,136
youtube,154
yup,132
zara,126
zero,147
zombie,133
zombies,126
zone,137
zoo,127
